event,node,timestamp
32,18,188699
32,18,361972
32,18,365740
32,18,481876
32,18,588658
33,18,36709
33,18,55448
33,18,78218
33,18,257148
33,18,563711
34,18,174428
34,18,269152
34,18,317025
34,18,521759
39,18,188153
39,18,422767
39,18,505982
39,18,569450
39,18,599056
41,18,91046
41,18,222606
41,18,260369
41,18,305868
41,18,325696
41,18,373906
41,18,440531
41,18,446122
41,18,454107
41,18,466380
42,18,116844
42,18,244964
42,18,494463
42,18,507074
43,18,42840
43,18,45281
43,18,153930
43,18,155342
43,18,216482
43,18,257456
43,18,279448
43,18,312939
43,18,356688
43,18,439452
43,18,572807
43,18,580956
43,18,590118
45,18,36585
45,18,37669
45,18,69325
45,18,69548
45,18,104426
45,18,371654
45,18,371893
45,18,400689
45,18,443016
45,18,465761
47,18,73279
47,18,196541
47,18,221537
47,18,253300
47,18,260746
47,18,330404
48,18,32491
48,18,252594
48,18,274309
48,18,363336
48,18,367439
48,18,393389
48,18,436915
48,18,582037
49,18,34653
49,18,98718
49,18,100225
49,18,313234
49,18,324768
49,18,480853
49,18,487326
50,18,341914
50,18,384217
50,18,398501
50,18,450716
50,18,491788
50,18,590525
50,18,591134
52,18,131995
52,18,214625
52,18,321954
52,18,329142
52,18,345370
52,18,355502
52,18,526371
52,18,541451
53,18,97368
53,18,106788
53,18,190860
53,18,347069
53,18,391178
53,18,392797
53,18,439042
55,18,229191
55,18,492098
55,18,513425
55,18,559742
56,18,217597
56,18,260437
56,18,521745
6,18,535042
42,18,592906
23,18,133971
6,18,156677
6,18,195233
52,18,261916
33,18,299320
41,18,331204
48,18,376777
32,18,6638
50,18,361361
56,18,352649
4,18,454679
42,18,82500
42,18,154161
6,18,552087
41,18,374551
19,18,3082
34,18,3085
55,18,140365
55,18,195683
24,18,469088
48,18,52042
32,18,226534
6,18,573877
43,18,44293
56,18,230146
56,18,479372
43,18,480452
27,18,500190
8,18,205963
8,18,465028
27,18,12058
27,18,425016
56,18,89177
43,18,509725
55,18,441745
50,18,519762
56,18,133958
43,18,236679
25,18,295573
6,18,36184
50,18,36127
6,18,157557
27,18,509034
6,18,213674
23,18,213657
24,18,213649
6,18,241012
24,18,382267
17,18,501689
6,18,148740
6,18,316924
6,18,546249
32,18,546215
23,18,56823
23,18,108604
23,18,230373
23,18,351752
23,18,496719
41,18,51478
41,18,76977
3,18,188851
19,18,421912
19,18,467664
24,18,357809
56,18,357777
23,18,422867
56,18,422910
56,18,428353
6,18,562421
24,18,574400
39,18,110823
39,18,415332
41,18,277462
45,18,599427
45,18,599474
41,18,602062
32,18,215860
32,18,464296
50,18,589064
23,18,52044
55,18,97658
55,18,150462
23,18,249041
55,18,274994
23,18,307065
56,18,115131
56,18,187051
33,18,281186
33,18,309191
56,18,320549
19,18,277820
19,18,326085
27,18,557272
25,18,514478
41,18,374930
41,18,438655
33,18,557432
33,18,421430
33,18,421453
41,18,555128
55,18,402001
55,18,479249
25,18,67976
48,18,145068
50,18,145090
24,18,309604
48,18,309664
24,18,340780
24,18,340829
24,18,394437
47,18,394463
52,18,341738
52,18,563031
5,18,5802
34,18,5732
5,18,170702
19,18,170706
19,18,170726
34,18,170737
3,18,49652
3,18,160302
28,18,164008
19,18,353066
3,18,361303
3,18,372922
19,18,372905
19,18,372953
33,18,495435
43,18,525698
33,18,574104
41,18,336756
41,18,542001
6,18,371591
55,18,417898
48,18,182302
48,18,401379
25,18,153458
25,18,285172
33,18,78069
41,18,78050
41,18,78103
41,18,267727
45,18,221897
45,18,472378
27,18,363466
25,18,199239
48,18,199198
47,18,327510
50,18,327419
24,18,350395
50,18,483145
56,18,195474
23,18,472607
48,18,127295
48,18,452518
43,18,225311
53,18,442082
48,18,83485
27,18,35911
33,18,24059
56,18,318586
55,18,320172
45,18,291328
39,18,31300
8,18,339352
56,18,436619
23,18,378691
27,18,287515
27,18,492135
24,18,124576
24,18,124601
6,18,238852
23,18,319930
23,18,341463
17,18,358600
6,18,446113
6,18,337687
6,18,385776
23,18,487755
19,18,175731
19,18,384477
22,18,29829
39,18,29821
45,18,343906
48,18,343920
23,18,200791
56,18,166022
56,18,435427
19,18,402017
27,18,502167
4,18,600790
33,18,341498
41,18,43409
27,18,142243
55,18,486325
50,18,5429
47,18,469643
33,18,67778
52,18,67794
52,18,165571
19,18,178150
24,18,178206
34,18,288905
19,18,561009
24,18,560992
5,18,574489
19,18,574442
24,18,574502
28,18,105866
19,18,41117
3,18,181123
55,18,44750
56,18,575196
43,18,253888
33,18,326092
6,18,564542
8,18,287018
41,18,301282
6,18,546360
27,18,134989
27,18,135021
47,18,40380
25,18,91499
47,18,91454
48,18,112767
41,18,597849
55,18,326126
33,18,418142
56,18,418134
56,18,40440
56,18,330132
55,18,114776
27,18,586052
55,18,493234
6,18,189890
23,18,133933
55,18,133970
55,18,194273
56,18,49207
55,18,548221
56,18,372950
55,18,40418
55,18,40450
55,18,68832
56,18,443547
48,18,492436
56,18,187432
45,18,582216
56,18,137685
6,18,71632
27,18,165565
42,18,165504
6,18,207667
6,18,239301
27,18,239279
6,18,511555
27,18,511606
42,18,511605
6,18,520738
50,18,520799
6,18,552228
27,18,552233
27,18,572783
6,18,259014
23,18,259013
24,18,259010
17,18,301884
17,18,455830
24,18,455830
17,18,483883
23,18,406975
39,18,406987
19,18,249410
22,18,458744
39,18,468897
48,18,355368
48,18,496583
6,18,355815
32,18,355858
23,18,201790
55,18,494913
43,18,441670
56,18,441654
33,18,499711
56,18,499741
43,18,562194
19,18,206900
27,18,206876
19,18,410612
27,18,410572
53,18,410563
25,18,297444
25,18,360771
33,18,144746
41,18,242896
27,18,395173
24,18,8536
47,18,8538
25,18,215960
48,18,215970
50,18,258846
47,18,366144
50,18,457236
47,18,470169
48,18,470139
50,18,470079
50,18,470144
52,18,311319
27,18,569590
28,18,21074
28,18,42529
3,18,329356
3,18,587624
39,18,201799
3,18,84163
19,18,415939
3,18,445209
3,18,522569
23,18,146364
56,18,146371
22,18,247551
39,18,545101
48,18,33068
55,18,353397
56,18,13614
56,18,280917
27,18,59779
53,18,91846
4,18,245733
19,18,245759
41,18,143028
33,18,460306
41,18,314341
55,18,404494
55,18,473364
50,18,128581
24,18,395710
24,18,549150
25,18,549159
52,18,16411
17,18,40592
23,18,123985
17,18,139526
23,18,331463
23,18,331509
17,18,575311
6,18,192509
6,18,409599
6,18,600888
32,18,600829
41,18,16957
41,18,49175
41,18,450431
41,18,483325
24,18,227339
19,18,283089
24,18,283118
5,18,322042
19,18,322084
34,18,480566
3,18,151618
28,18,169707
28,18,169743
3,18,277387
3,18,495741
39,18,191141
19,18,185651
3,18,532536
6,18,29990
23,18,29997
23,18,30027
23,18,71081
23,18,162256
56,18,162276
24,18,333889
6,18,440463
6,18,498730
24,18,498698
22,18,238261
39,18,345401
22,18,352640
39,18,352623
39,18,593238
22,18,599369
41,18,127137
48,18,86662
48,18,95864
55,18,97130
48,18,275298
17,18,313895
17,18,438146
48,18,438160
48,18,455835
6,18,328739
32,18,532412
33,18,90070
43,18,133752
25,18,69152
25,18,458641
19,18,171121
28,18,193255
56,18,205797
41,18,382708
56,18,382719
56,18,534309
56,18,572756
22,18,211367
22,18,496903
25,18,278078
6,18,68977
6,18,254551
8,18,254552
43,18,254569
33,18,225661
41,18,39079
41,18,180380
27,18,159472
27,18,226552
27,18,297395
27,18,453596
24,18,338450
24,18,349596
50,18,349659
24,18,517375
47,18,517429
50,18,227394
23,18,111230
41,18,85503
24,18,185678
6,18,249250
28,18,71116
48,18,424207
41,18,563425
41,18,211338
41,18,262326
23,18,519764
55,18,100420
55,18,598027
23,18,359742
41,18,102258
41,18,14574
41,18,236253
41,18,369409
45,18,523114
25,18,680
39,18,384239
23,18,420506
43,18,167269
43,18,167297
28,18,340469
48,18,340405
6,18,429311
32,18,306823
23,18,5587
32,18,196854
6,18,274841
23,18,458085
19,18,407325
48,18,571527
23,18,446327
39,18,446330
41,18,475070
39,18,475053
27,18,6303
41,18,167722
43,18,357621
33,18,485170
8,18,601805
6,18,157020
27,18,283268
50,18,442576
6,18,2041
17,18,360188
6,18,422316
32,18,150709
32,18,218711
6,18,385278
32,18,385264
52,18,12029
52,18,535843
28,18,404827
28,18,530401
39,18,256299
24,18,186408
23,18,194893
6,18,256112
24,18,502512
23,18,508023
24,18,580429
55,18,123104
17,18,244861
55,18,536163
55,18,440720
55,18,477517
43,18,419820
33,18,588243
19,18,63
27,18,450568
27,18,467326
53,18,467310
19,18,559678
28,18,25521
48,18,152790
28,18,182418
48,18,182434
28,18,393126
28,18,566069
48,18,568395
8,18,144383
48,18,402737
48,18,604356
48,18,176006
6,18,385964
24,18,526279
56,18,133995
32,18,3095
56,18,213673
6,18,188859
50,18,421935
43,18,67984
41,18,394480
17,18,160334
56,18,401386
33,18,199269
56,18,199272
56,18,127306
41,18,358606
50,18,175751
8,18,288930
24,18,181147
25,18,511628
6,18,355873
32,18,206909
32,18,410612
32,18,245772
45,18,139555
25,18,169725
48,18,352641
56,18,86663
56,18,95879
56,18,359774
56,18,420506
56,18,458109
6,18,385286
25,18,393144
41,18,144399
48,18,52058
43,18,509732
56,18,95036
56,18,446368
6,18,386470
32,18,577657
50,18,577658
33,18,48795
6,18,419459
52,18,576532
25,18,295566
48,18,176274
17,18,470145
23,18,470129
23,18,302481
55,18,302479
25,18,199058
45,18,232846
41,18,454367
48,18,454412
6,18,220476
27,18,517784
6,18,6783
55,18,151440
23,18,382325
43,18,562832
33,18,124402
56,18,124399
23,18,190937
23,18,219619
33,18,274386
39,18,158459
32,18,571530
43,18,169729
56,18,342274
56,18,342323
27,18,519778
56,18,161859
56,18,509806
48,18,21567
55,18,465312
33,18,321960
55,18,291150
56,18,270909
56,18,31645
27,18,275650
27,18,547388
6,18,353104
56,18,318548
8,18,62366
56,18,468447
48,18,504857
55,18,378699
32,18,402036
24,18,430110
23,18,400805
39,18,300017
45,18,448593
55,18,185151
23,18,316361
23,18,75392
25,18,178884
22,18,37748
23,18,529933
55,18,529936
41,18,53877
25,18,579848
41,18,357966
41,18,288471
43,18,185327
33,18,247619
23,18,80191
55,18,80205
39,18,490622
52,18,320381
6,18,454668
23,18,481922
48,18,329421
41,18,84188
45,18,445242
23,18,313924
19,18,450514
50,18,554292
32,18,56591
50,18,56598
39,18,380909
23,18,161706
23,18,351444
27,18,556920
56,18,91513
56,18,587900
48,18,42299
55,18,114771
56,18,191000
23,18,194237
55,18,194308
55,18,95858
55,18,124061
23,18,331539
56,18,241252
25,18,125218
55,18,548254
25,18,200236
55,18,445916
55,18,80900
55,18,433109
33,18,257633
56,18,187397
48,18,301989
41,18,48275
6,18,206871
32,18,206909
32,18,162765
50,18,162759
32,18,353111
33,18,352889
56,18,352779
55,18,539073
33,18,199310
32,18,394626
27,18,394658
41,18,180959
41,18,225328
41,18,39152
45,18,226073
45,18,189144
41,18,299195
6,18,31343
6,18,31438
32,18,598086
50,18,598123
55,18,483961
45,18,335045
48,18,458093
23,18,565160
55,18,565099
23,18,469880
41,18,465617
48,18,340912
48,18,340967
33,18,492266
41,18,492291
23,18,8610
50,18,470146
23,18,132617
23,18,284263
52,18,19535
23,18,540476
41,18,469921
45,18,469916
23,18,174514
39,18,174477
23,18,464366
39,18,464351
23,18,511680
45,18,236861
32,18,358115
32,18,358152
41,18,358128
50,18,458059
45,18,258013
23,18,483678
39,18,483623
23,18,363062
23,18,370259
55,18,483112
25,18,540712
25,18,540758
33,18,435367
33,18,18945
33,18,164329
33,18,164418
43,18,164358
23,18,392060
33,18,340442
33,18,340459
43,18,340365
52,18,301995
48,18,51522
52,18,452253
33,18,333932
43,18,30122
56,18,30078
41,18,20814
41,18,20834
23,18,21117
3,18,89043
32,18,59780
55,18,13337
45,18,289451
32,18,374206
23,18,596974
33,18,97641
23,18,372952
33,18,358194
33,18,539073
56,18,539073
6,18,107630
50,18,107640
48,18,327153
41,18,380275
23,18,174907
41,18,244316
41,18,128588
23,18,9585
56,18,275606
33,18,124767
33,18,88079
43,18,88075
56,18,88067
24,18,373263
55,18,507103
23,18,357836
23,18,215895
23,18,309643
55,18,309643
39,18,363495
8,18,322093
24,18,151602
48,18,30031
3,18,162211
19,18,162283
45,18,424214
41,18,254585
41,18,560279
45,18,262336
55,18,597970
41,18,270616
41,18,14582
41,18,458158
41,18,54775
6,18,359810
6,18,359841
32,18,359805
56,18,167286
48,18,340403
33,18,326559
48,18,361295
45,18,469344
24,18,120757
23,18,5567
6,18,358117
19,18,571490
39,18,11651
41,18,475077
39,18,296702
8,18,142087
56,18,348330
28,18,357637
24,18,404828
23,18,322097
23,18,550766
33,18,112845
43,18,112852
23,18,564498
23,18,556910
56,18,32011
19,18,200243
33,18,308886
27,18,507085
23,18,492184
19,18,168169
28,18,450519
56,18,21493
33,18,188641
19,18,201108
48,18,84071
41,18,366898
45,18,160346
48,18,158470
33,18,178911
55,18,247638
56,18,329437
48,18,380929
33,18,200243
55,18,352901
6,18,394658
6,18,598094
56,18,469880
56,18,464385
56,18,511692
6,18,358175
6,18,358198
33,18,540780
6,18,89060
56,18,309659
56,18,30035
33,18,105873
43,18,470160
23,18,33786
41,18,321267
48,18,320382
23,18,244886
6,18,551502
48,18,161085
6,18,588231
6,18,218643
52,18,277426
6,18,458089
8,18,560090
39,18,18929
41,18,530857
56,18,495762
23,18,517489
41,18,464667
41,18,20482
23,18,151302
23,18,309402
41,18,220290
41,18,152687
48,18,175839
23,18,194241
55,18,341503
45,18,498723
23,18,167388
23,18,21246
52,18,430910
55,18,554341
39,18,64710
55,18,556948
56,18,174261
55,18,600477
56,18,522625
56,18,522659
27,18,200239
55,18,309002
45,18,38530
23,18,198272
23,18,469913
52,18,258007
52,18,258059
50,18,131441
50,18,107652
33,18,535138
43,18,535078
39,18,519839
23,18,483948
23,18,246505
41,18,58876
39,18,307280
39,18,495040
41,18,503764
48,18,369510
23,18,170777
52,18,360208
23,18,324375
39,18,101477
33,18,495775
32,18,333928
52,18,458168
52,18,458208
39,18,520292
52,18,341007
23,18,505161
55,18,350939
41,18,90345
48,18,548673
56,18,423393
6,18,206658
39,18,397209
6,18,162281
39,18,361394
39,18,469355
45,18,198247
41,18,596082
41,18,486890
41,18,384516
39,18,91959
6,18,485191
41,18,337943
43,18,501057
17,18,498700
6,18,498711
19,18,125207
19,18,125246
33,18,154174
39,18,283292
39,18,177735
56,18,320409
48,18,101488
50,18,125270
48,18,283323
48,18,177735
56,18,532602
56,18,236685
56,18,111062
23,18,22094
39,18,22086
41,18,407715
39,18,394642
56,18,303684
55,18,41262
48,18,430958
55,18,507667
23,18,358191
55,18,24190
56,18,490019
56,18,101582
56,18,56726
55,18,596141
48,18,557420
23,18,336105
55,18,18960
23,18,539428
6,18,105999
45,18,105930
56,18,464361
56,18,142296
56,18,535079
56,18,24924
55,18,562536
56,18,596163
43,18,47212
6,18,201156
23,18,188149
52,18,369557
41,18,495832
23,18,372955
41,18,14669
23,18,60998
39,18,111330
39,18,111381
39,18,353179
45,18,89090
48,18,89077
33,18,450634
33,18,492598
56,18,492618
33,18,443585
55,18,24179
55,18,344868
55,18,198943
23,18,571542
39,18,571540
48,18,162246
23,18,37452
39,18,37435
41,18,567805
23,18,124469
39,18,124464
41,18,575372
23,18,18990
27,18,340517
56,18,228273
56,18,188154
56,18,571570
56,18,37465
55,18,567814
8,18,511141
50,18,154359
6,18,47278
56,18,385520
48,18,41157
41,18,353023
55,18,424787
41,18,37514
23,18,571615
23,18,71241
41,18,511148
48,18,511154
41,18,227053
0,19,2099
0,19,29548
0,19,92478
0,19,148238
0,19,333806
3,19,98010
3,19,117532
3,19,212497
3,19,306198
3,19,362565
4,19,135592
4,19,159594
6,19,47005
6,19,104277
6,19,174713
6,19,209997
6,19,307747
6,19,398097
6,19,464151
6,19,487066
8,19,87220
8,19,101516
8,19,183699
8,19,261760
8,19,305231
8,19,514054
9,19,226584
9,19,389900
9,19,411455
9,19,480003
17,19,331534
18,19,409158
18,19,490523
18,19,582541
19,19,107380
19,19,115612
19,19,514384
22,19,95690
22,19,422383
23,19,600192
24,19,461629
25,19,230817
26,19,136615
26,19,310245
27,19,148872
27,19,161054
27,19,504258
28,19,221769
28,19,243366
28,19,459184
32,19,29756
32,19,84482
32,19,97994
32,19,200787
32,19,219734
32,19,472693
39,19,82621
39,19,251112
39,19,385860
41,19,42859
41,19,275387
41,19,282737
41,19,336078
41,19,496512
42,19,245352
42,19,491925
43,19,244916
43,19,324182
43,19,329460
45,19,377715
45,19,525804
47,19,252307
47,19,341942
47,19,424755
47,19,466316
48,19,381395
48,19,458766
49,19,154242
49,19,173228
49,19,319091
49,19,456854
49,19,559027
49,19,588148
50,19,366
50,19,176495
50,19,184594
50,19,208428
50,19,429033
52,19,61782
52,19,161469
53,19,83567
53,19,226530
53,19,354849
53,19,433735
55,19,443
55,19,76319
55,19,99722
55,19,157713
55,19,196728
55,19,372878
56,19,228833
56,19,342062
6,19,92505
17,19,306243
55,19,411478
17,19,490548
39,19,422424
19,19,136620
6,19,472759
41,19,143898
41,19,448356
23,19,206166
45,19,274896
17,19,457764
48,19,468657
55,19,468648
32,19,599204
56,19,360278
8,19,535210
32,19,535220
28,19,238390
33,19,69084
41,19,126655
33,19,163626
48,19,345291
47,19,483322
48,19,483365
42,19,454285
6,19,450928
41,19,235551
24,19,16656
34,19,214630
41,19,171031
6,19,397170
39,19,217839
34,19,271745
33,19,356632
25,19,217193
41,19,17025
33,19,438400
55,19,388016
33,19,150132
48,19,491347
55,19,179070
55,19,535304
25,19,67958
45,19,173153
55,19,311183
55,19,598938
6,19,221445
25,19,92496
55,19,424785
6,19,64733
27,19,414144
19,19,84170
3,19,151311
32,19,64449
23,19,509104
56,19,327967
24,19,372867
48,19,395091
6,19,663
6,19,126688
50,19,562896
41,19,517596
45,19,172229
48,19,23339
32,19,16822
6,19,375939
50,19,375953
34,19,17273
27,19,91248
19,19,130791
25,19,465691
6,19,273815
8,19,478039
25,19,80205
41,19,280138
27,19,263711
6,19,307869
6,19,282354
32,19,402009
41,19,124066
48,19,124018
41,19,139549
56,19,191108
48,19,277227
6,19,532474
56,19,578034
41,19,563443
34,19,211292
39,19,211339
55,19,85531
24,19,162246
6,19,288489
56,19,243431
56,19,245430
55,19,329757
6,19,236830
17,19,82229
24,19,82192
33,19,462775
27,19,172140
4,19,290276
41,19,319992
41,19,534519
6,19,545251
23,19,307550
39,19,148944
55,19,236259
56,19,509950
27,19,554506
23,19,22657
6,19,337657
23,19,574029
33,19,329716
8,19,348000
39,19,128929
23,19,293030
41,19,432606
22,19,324935
22,19,588285
23,19,601336
56,19,543277
19,19,492459
55,19,348232
19,19,347591
34,19,548457
3,19,389253
28,19,507555
3,19,547021
28,19,548652
19,19,62265
19,19,464454
55,19,167871
23,19,578182
43,19,40487
33,19,352007
43,19,353988
33,19,368174
43,19,545348
56,19,545340
25,19,6800
19,19,584514
56,19,56473
48,19,353111
25,19,175322
41,19,260108
27,19,40769
27,19,536597
27,19,42972
48,19,187094
47,19,325911
24,19,390010
47,19,544813
25,19,569190
56,19,206177
6,19,535241
56,19,80209
45,19,82232
32,19,584574
43,19,493239
28,19,33789
48,19,33825
25,19,560083
6,19,65325
39,19,182334
50,19,103629
24,19,372941
48,19,472642
43,19,459285
45,19,361387
3,19,158315
23,19,592975
41,19,167705
33,19,526104
41,19,18993
27,19,340365
56,19,132564
55,19,280818
39,19,483979
8,19,554399
32,19,183726
50,19,183699
56,19,250661
41,19,197795
25,19,67971
55,19,102238
56,19,139572
55,19,375136
52,19,392340
27,19,148521
56,19,223171
33,19,291157
23,19,207676
33,19,374092
6,19,373250
56,19,59832
41,19,104882
55,19,309636
23,19,580459
55,19,245455
25,19,126785
56,19,151584
32,19,91289
32,19,359879
23,19,567721
6,19,300014
33,19,48579
56,19,48568
55,19,10132
56,19,584611
55,19,372997
56,19,71157
55,19,154940
33,19,41477
6,19,447060
50,19,447049
34,19,211325
56,19,30135
6,19,498695
45,19,362657
33,19,243542
56,19,592385
22,19,479304
39,19,479287
23,19,528412
55,19,528352
33,19,561848
48,19,301934
33,19,31648
41,19,470227
6,19,346216
23,19,510138
56,19,226920
48,19,584095
41,19,582526
41,19,520564
23,19,45286
41,19,394640
23,19,439552
23,19,111258
17,19,248931
39,19,97472
8,19,566249
33,19,41486
41,19,41654
8,19,458585
41,19,458597
55,19,436578
48,19,180358
56,19,68977
23,19,164813
23,19,684
23,19,236871
23,19,180910
55,19,407333
41,19,375992
55,19,250575
43,19,86171
23,19,100494
56,19,129888
23,19,461676
8,19,136651
23,19,76004
52,19,331312
33,19,548529
52,19,548470
6,19,210031
45,19,210043
55,19,593264
56,19,512559
56,19,397212
52,19,554467
55,19,342096
56,19,76193
41,19,137587
41,19,250726
55,19,363649
6,19,60283
55,19,71263
55,19,93738
56,19,139870
55,19,58802
6,19,216939
55,19,322482
56,19,602420
48,19,591128
56,19,270869
23,19,548951
33,19,88338
33,19,130673
56,19,130700
43,19,499739
55,19,340134
55,19,6267
6,19,75515
55,19,340164
6,19,23023
25,19,2152
25,19,333891
52,19,480058
25,19,104882
23,19,67300
43,19,161734
48,19,182370
55,19,130684
45,19,597605
33,19,507650
39,19,529101
41,19,358178
45,19,111363
48,19,111350
33,19,6676
56,19,6691
32,19,563384
6,19,220213
56,19,547056
56,19,6805
41,19,483863
23,19,119471
23,19,233147
41,19,367048
23,19,395751
43,19,154178
39,19,196881
45,19,384514
56,19,75440
48,19,211374
56,19,212624
48,19,521831
56,19,59126
50,19,178944
39,19,19464
33,19,339916
41,19,111355
55,19,554324
48,19,219614
8,19,575356
8,19,139599
23,19,360019
41,19,360036
55,19,401271
8,19,4574
48,19,307193
23,19,359887
48,19,485154
8,19,4601
23,19,372891
41,19,507611
8,19,569206
41,19,569204
55,19,326010
43,19,499858
27,19,333955
56,19,133403
56,19,495058
6,19,592233
41,19,40899
56,19,342577
56,19,214815
56,19,97715
56,19,250790
56,19,366065
55,19,182350
56,19,571667
52,19,416974
55,19,187214
19,19,505127
27,19,448237
56,19,309428
48,19,19480
41,19,139616
39,19,352677
32,19,469963
39,19,571534
32,19,164285
56,19,175916
48,19,161432
41,19,83531
48,19,560990
43,19,340438
23,19,558818
41,19,369436
45,19,130701
56,19,345270
48,19,115155
56,19,173968
55,19,600362
56,19,9803
55,19,548777
23,19,162247
6,19,505202
56,19,504502
48,19,37481
6,19,340021
1,20,37789
1,20,49350
1,20,220495
1,20,356521
1,20,379287
1,20,463486
1,20,576314
2,20,268974
2,20,383048
2,20,507323
2,20,509934
2,20,554496
2,20,594345
3,20,22638
3,20,83384
3,20,128044
3,20,267248
3,20,320290
3,20,330242
3,20,337636
3,20,457404
3,20,486083
3,20,574015
4,20,154270
4,20,162496
4,20,204349
4,20,382918
4,20,465440
4,20,554999
5,20,16647
5,20,329710
5,20,458359
5,20,514362
6,20,70234
6,20,267734
6,20,335689
6,20,371461
6,20,407724
6,20,445248
6,20,465446
6,20,491641
6,20,537243
7,20,226
7,20,85010
7,20,162975
7,20,274588
7,20,347991
12,20,128913
12,20,139730
12,20,171008
12,20,179531
12,20,292995
12,20,335602
12,20,369528
12,20,509318
13,20,10333
13,20,91195
13,20,237179
13,20,262955
13,20,293382
13,20,432600
13,20,465478
16,20,242984
16,20,288838
16,20,324933
16,20,382764
16,20,393547
16,20,528092
16,20,588258
16,20,596702
18,20,310777
18,20,565461
18,20,578159
18,20,592274
21,20,239
21,20,9672
21,20,12383
21,20,57705
21,20,158532
21,20,469837
21,20,562425
21,20,601309
23,20,73711
23,20,195582
23,20,243622
23,20,314283
23,20,362763
23,20,388975
23,20,439063
23,20,541399
23,20,543272
23,20,552580
23,20,588763
24,20,138159
24,20,229658
24,20,232445
24,20,314455
24,20,575631
25,20,65123
25,20,71279
25,20,72896
25,20,90333
25,20,168103
25,20,232447
25,20,239102
25,20,544281
25,20,590254
26,20,129413
26,20,148393
26,20,182497
26,20,268941
26,20,306801
26,20,422299
26,20,470748
26,20,492450
26,20,493007
26,20,570339
27,20,22954
27,20,36486
27,20,57310
27,20,164503
27,20,230275
27,20,337258
27,20,342494
27,20,351253
31,20,37195
31,20,191154
31,20,372432
31,20,401828
31,20,432917
31,20,539735
35,20,21085
35,20,49281
35,20,61482
35,20,75362
35,20,94248
35,20,115524
35,20,186211
35,20,308290
35,20,325852
35,20,343256
35,20,383244
35,20,438123
35,20,566941
37,20,21999
37,20,108128
37,20,236766
37,20,258662
37,20,396675
37,20,418426
37,20,450861
37,20,518894
37,20,595733
39,20,141507
39,20,186793
39,20,391804
43,20,96324
43,20,155090
43,20,166650
43,20,223161
43,20,302330
43,20,409212
43,20,518509
46,20,140575
46,20,193804
46,20,223996
46,20,239360
46,20,239499
46,20,385195
46,20,404139
46,20,505443
46,20,513300
51,20,37567
51,20,58329
51,20,63406
51,20,146322
51,20,182405
51,20,237746
51,20,433249
51,20,473292
51,20,481509
51,20,512086
51,20,546660
51,20,556873
51,20,558891
51,20,573558
51,20,596948
52,20,22354
52,20,478291
53,20,8365
53,20,73227
53,20,175606
53,20,193766
53,20,281480
53,20,300250
53,20,311891
53,20,348231
53,20,361708
53,20,589601
54,20,80519
54,20,159298
54,20,196564
54,20,280893
54,20,317318
54,20,357755
54,20,359875
54,20,421362
54,20,522305
54,20,536369
54,20,585037
56,20,144552
56,20,148064
56,20,378010
56,20,402792
56,20,413389
56,20,442264
56,20,600934
58,20,29720
58,20,55778
58,20,79465
58,20,98022
58,20,122004
58,20,146215
58,20,314054
58,20,323876
58,20,373991
58,20,432002
58,20,470187
58,20,505065
23,20,83426
23,20,128070
6,20,486110
52,20,458385
52,20,514380
23,20,238
39,20,128928
23,20,179539
39,20,509344
43,20,544299
7,20,590266
35,20,129423
35,20,148405
13,20,268969
13,20,306824
35,20,493008
12,20,22963
12,20,351296
56,20,191171
13,20,94260
6,20,473304
6,20,546667
27,20,589617
52,20,29725
52,20,432034
52,20,505085
6,20,228361
24,20,228364
23,20,459922
23,20,459979
24,20,88234
56,20,179924
39,20,63236
39,20,243235
12,20,248488
6,20,338017
7,20,441663
23,20,300958
35,20,153958
13,20,206264
16,20,206256
4,20,209510
13,20,242740
27,20,242767
27,20,242811
53,20,242782
4,20,583919
4,20,583982
13,20,583924
27,20,583947
35,20,28709
24,20,94119
52,20,584404
25,20,226907
39,20,584081
56,20,191564
12,20,401278
24,20,61862
23,20,387857
39,20,387905
43,20,316183
12,20,520271
58,20,520206
6,20,289515
23,20,546925
13,20,118950
7,20,395740
3,20,476255
46,20,476237
39,20,183177
12,20,340935
6,20,493013
3,20,101834
51,20,472587
3,20,159070
3,20,557614
7,20,582524
21,20,316075
25,20,316060
6,20,547562
24,20,570265
21,20,194318
51,20,428326
3,20,428293
1,20,288894
1,20,574477
13,20,40414
56,20,23378
12,20,596585
56,20,244269
12,20,370225
43,20,601839
56,20,250290
51,20,77618
56,20,6785
27,20,158497
23,20,21233
24,20,21238
24,20,183797
6,20,273084
23,20,273044
23,20,397182
6,20,464608
23,20,464565
24,20,464562
5,20,225954
24,20,225945
24,20,554287
3,20,430176
3,20,489083
3,20,558765
23,20,389295
39,20,584128
46,20,520552
6,20,466393
39,20,5994
31,20,6203
1,20,23233
1,20,491386
7,20,102251
7,20,219574
7,20,502988
25,20,76163
56,20,179721
56,20,259811
56,20,259850
12,20,80539
12,20,449529
54,20,159834
25,20,301793
7,20,313089
21,20,313113
25,20,517128
21,20,573581
43,20,6616
43,20,6650
27,20,1919
27,20,497307
27,20,122557
25,20,137526
25,20,555109
31,20,555132
13,20,133765
6,20,262253
24,20,262269
23,20,415610
6,20,577605
39,20,178203
23,20,19658
56,20,418407
7,20,45283
56,20,45296
13,20,95829
43,20,95838
13,20,336943
16,20,384994
13,20,394620
56,20,498466
13,20,62860
13,20,436131
